review_id;airline_name;review_rating;review_date;travel_date;date_dif;flight_length;booking_class;flight_origin;flight_destination;seat_comfort;customer_service;cleanliness;food_beverage;ife;value_for_money;check_in_boarding;full_review
400926686;Lufthansa;5;03.08.16;Jul 16;1;Europe;Economy;Frankfurt;Tallinn;4;5;5;5;1;5;5;Despite delays in FRA that were no fault of the airline - first no stairs for the cleaners(!), then a plane parked behind ours - Lufthansa was able to make up most of the time and get us to Tallinn on time. The pilot was very communicative and positive. Nice to see an airline that still has a few frills - drink and sandwich, free newspapers at the gate, little puzzles/toys for young travellers.A tip: It is normally only possible to check-in 23 hours before the flight online. I found the Lufthansa app (iPhone) allowed me to check in about an hour earlier than that. Important when you booked Economy Light and you have no reserved seat.
400925969;Lufthansa;4;03.08.16;Jun 16;2;Europe;Premium Economy;Frankfurt;Gothenborg;4;4;5;2;2;3;5;On time, not overcrowded. Very adequate legroom. Pleasant non obtrusive staff. The sandwich served on board was below par. No entertainment is available on these short-haul flights, but listening to an audio book with standard closed headphones was ok as the general sound level on this Airbus 320 was rather low,
400925590;Lufthansa;4;03.08.16;Mar 16;5;International;Premium Economy;Frankfurt;Washington;3;3;5;3;4;4;3;Business Class was sold out so I took the Premium Eco. Premium Eco is how Eco should be and was many years ago. Enough room, a bottle of water and a small kitt with some treats.Flying is so cheap nowadays, that Premium Eco at Lufthansa is definitely worth the extra price.
400924750;Lufthansa;4;03.08.16;May 16;3;Europe;Economy;Frankfurt;Rome;4;4;4;4;4;3;4;"Lufthansa is a very good airline and we fly it whenever we can. But....with all the legacy airlines trying to compete with discount carriers one needs to watch for baggage fees. We discovered this on a recent LH flight when we had to pay 60 euros for our two bags because our travel agent had apparently booked us on ""Economy Light"" instead of ""Economy"". Economy Light means only a carry-on can go for free. Not really Lufthansa's fault but be sure you know what category you're booking at the get-go."
400920737;Lufthansa;5;03.08.16;Aug 16;0;International;Economy;Frankfurt;Detroit;4;5;;;5;5;;This airline is fantastic. Even though we flew economy, it felt more like business class. Every seat is equipped with a personal TV screen with several choices of movies, games and music to keep busy during the long flight. A personal blanket & pillow are provided, and the food isn't bad either. The staff was friendly.
400920436;Lufthansa;5;03.08.16;Apr 16;4;Europe;Economy;Frankfurt;Budapest;3;4;5;5;1;2;5;Pretty good service. It was a morning flight and we had a delay, but Lufthansa was very thorough in getting us on the plane as quick as possible. The pilot took us on kind of a bumpy ride on the first leg.
400910730;Lufthansa;3;03.08.16;Jul 16;1;Europe;Economy;Frankfurt;Valencia;2;3;3;3;1;2;2;typical economy flight with nothing special about it. had a problem with luggage on valencia end. coming back to frankfurt had to bus back to airport from plane.
400910620;Lufthansa;5;03.08.16;May 16;3;International;Economy;Frankfurt;Los Angeles;4;4;4;3;5;5;4;We did the jump over the big sea in 2016 with a 1 stop Lufthansa flight. We travelled with a huge A380 and it was amazing. It was the first time with that big Airplane and itå«s gorgeous how silent it is compared to smaller airplanes. The service is really good and you have lotå«s of meal choices (by booking) and a great mediathek of top movies.
400909305;Lufthansa;4;03.08.16;Sep 15;11;International;Premium Economy;Frankfurt;Whitehorse;4;4;4;4;4;4;4;Summer of 2014 we went to see my brother who lives in Whitehorse, Yukon. If you are flying there from Europe, this is your best bet. They fly non-stop from Frankfurt over the ice cap. It's really cool. Great flight. Lovely service and good meal along the way.We flew there in premium economy and decided to come back in business class since it was a long flight and we wanted to sleep. Lovely vacation. I never have the opportunity to fly Lufthansa much, but when it pops up on expedia, I always look at it. I had a nice experience with them.
400907972;Lufthansa;5;03.08.16;Apr 16;4;International;Economy;Frankfurt;Las Vegas;;;;;;;;I fly on business with Lufthansa on a regular occurrence. The seats are comfortable, there is ample leg room. The air hostesses are polite and attentive. The entertainment system is 1st class. The costs are a little higher but it's worth it for arriving that little bit moreover refreshed.
400907685;Lufthansa;3;03.08.16;Mar 16;5;International;Economy;Frankfurt;Tampa;2;3;4;4;3;3;4;Lufthansa is a good solid airline. The Frankfurt airport facility is excellent. The airplane experience however, can be improved. To start off, the stewardesses were all tense during the flight? I had to calm one of them down and apologize to her if I had caused her any stress. She loosened up a little after that. Onboard service was ok, but not stellar. Seat comfort was below acceptable level. 17.5 seats are not good enough for a 178cm, 230 pound person like me. It was not a comfortable flight by any stretch of imagination. cross Atlantic seats must be 18 inches minimum. Other than that, Lufthansa is a good solid airline. Will I fly with them again? Remains to be seen.
400903817;Lufthansa;5;03.08.16;Mar 16;5;International;Economy;Frankfurt;Delhi;;;;;;;;Really enjoyed the flight. Very spacious aircraft and appears very clean.Food was included in the price. Service was excellent .
400891819;Lufthansa;5;03.08.16;Jul 16;1;Europe;Economy;Frankfurt;Riga;3;4;4;4;;4;5;Nice flight. Recommend to sit in front as in Riga it's always terminal, so you have a chance for a quick exit.
400891339;Lufthansa;4;03.08.16;Jul 16;1;Europe;Economy;Frankfurt;Barcelona;3;4;4;3;;3;5;The flight was very comfortable, absolutely punctual, plane clean, personnel nice, sandwich okay. All in all satisfied
400889443;Lufthansa;5;03.08.16;Jun 16;2;International;Premium Economy;Frankfurt;New York;5;5;5;5;5;5;5;Lufthansa has done a remarkably good job with their premium economy. There is no more legroom between seats, and the entertainment system offers many different choice. The A380 is a magnificent plane too.The flight attendants treated passengers as if they were flying business class. For a trip of this duration, business class is no longer necessary if flying to and Frankfurt and JFK.
400882408;Lufthansa;3;03.08.16;May 16;3;Europe;Economy;Frankfurt;Malaga;1;1;1;1;1;1;3;The flight was on time. Food was terrible. Not much room for legs. Unfriedly staff.So nothing great, just a good direct connection.
400882246;Lufthansa;4;03.08.16;Aug 16;0;International;Economy;Frankfurt;Panama City;4;3;;;4;3;;Me and my husband flew from Frankfurt to Panama (Tokumen international airport)The flight was punctual. The service good enough. Of course comparing to other carriers they did gave us a kit with tooth brush, socks or sleeping mask for the flight. They served a lunch and dinner (tasty) and between snacks and cookies. Good selection of movies.
400881538;Lufthansa;5;03.08.16;Jul 16;1;International;Business Class;Frankfurt;Washington;3;5;5;5;4;4;5;Happy to get home after living out of a suitcase for two weeks I booked a business return trip with mileage to make the 9 hours back to IAD more comfortable. Unfortunately, we experienced a delay because not enough water was loaded onto the plane. This in turn led to us losing our slot and having flight control in Brussels push us back even further. I think we left over an hour late. But the crew on the upper deck made life very comfortable with excellent service. While heading down the eastern seaboard we were informed that we may be diverted to Pittsburgh due to weather in Washington. Thank our lucky starts we finally made it in almost two hours late, but at our destination and unscathed from the storms.So even with 11 hours on the plane, it was still a great experience. Good food, a good wine (the Austrian red was horrible) and an enjoyable crew.
400880625;Lufthansa;5;03.08.16;Oct 15;10;International;Premium Economy;Frankfurt;Beijing;5;5;5;5;5;5;5;The Lufthansa Primuim Economy class is worth every $$ added. The cusomer sirvice while booking the ticket was friendly and efficient. And if you take into consideration that you don't have to add money for reserved seats or extra suitcase, the money added is more than reasonal. Book directly woth Lufthansa no need for any agent or middleman.
400880201;Lufthansa;4;03.08.16;Sep 15;11;International;Premium Economy;Frankfurt;Tokyo;4;4;4;4;4;4;4;They are German, and there isn't much to add here. Clean airplanes, kind staff, efficient even at the checkin counter. And the food, well for airplane food, it's quite good to be honest. I always fly with them whenever I can.
400879024;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;Frankfurt;Bangalore;4;5;4;4;5;4;5;Complete set of services on board and nice attendance crew. Space between rows is good, but I would prefer to have some more for my legs
400876752;Lufthansa;5;03.08.16;Aug 16;0;International;Premium Economy;Frankfurt;Seattle;;;;;;;;Arrived at the airport and got informed that I'm on standby. Finally they upgraded me from economy to premium economy class and have been very nice and apologized for everything. The service in this category was really great. Great carrier.
400875270;Lufthansa;5;03.08.16;Oct 15;10;International;Economy;Frankfurt;Toronto;5;5;5;5;5;3;5;Flight was on time,crew very professional and helpfulI found the seats a little too close together when a passenger in front of me reclined her seat fully.Food is always very good and selection of drinks is wide.I feel safe flying with Lufthansa
400875141;Lufthansa;5;03.08.16;Dec 15;8;International;Economy;Frankfurt;Delhi;5;5;;;5;5;;We have flown with so many airlines over the years! Budget airlines, package holiday airlines and country flagship airlines, Lufthansa has them all beat in my eyes! The service was amazing, took off exactly on time, landed ahead of schedule, food was superb and the onboard staff were polite and so helpful.We were flying on the Boeing 747, the plane was very comfortable, all the expected amenities, on board entertainment was excellent, so many movies, TV shows and music albums to choose from. I really couldn't fault anything about the experience and would definitely fly Lufthansa again, and hope to do so very soon.
400875096;Lufthansa;5;03.08.16;Jul 16;1;International;Economy;Frankfurt;Philadelphia;3;5;5;5;5;5;4;Wonderful service!! Started off with a warm wet towel to wash/refresh yourself with - awesome! Meal was fabulous. In-flight movie selection was amazing. The Eurocup was on and some passengers were able to watch the game. I can't say enough about the wonderful service and good food we had on this flight. A second round of warm wet cloths were distributed after the meal as well. I would absolutely recommend this airline highly to anyone flying to/from Europe.
400874423;Lufthansa;5;03.08.16;Aug 16;0;International;Economy;Frankfurt;Tampa;4;5;;;5;5;;Flew direct from Frankfurt to Tampa on Lufthansa, it was an Airbus 340-300, what exceptional service. The plane was clean and the flight attendants were attentive and helpful. The beverage selection was good and the food decent for economy cabin fare. They also followed dinner with brandy or Bailey's. The inflight entertainment system worked well and had a larger screen format. Would definitely fly them again.
400872412;Lufthansa;5;03.08.16;Jul 16;1;International;Business Class;Frankfurt;Vancouver;5;5;;;5;5;;The business class section on this flight is so roomy and comfortable. The flight was on a 747, which I had never actually been on. Great plane. Too bad they're not going to keep making them. The food was very good and the flight attendants were very professional. The wine selection was somewhat limited, but that's a minor complaint. The number of movies and tv shows available on their entertainment system is very extensive and there are even games for the kids. This flight takes the polar route and it was a gorgeous clear day which allowed us to see this region of the world. Icebergs, massive ice sheets, and huge inlets made for fascinating viewing.
400389104;Lufthansa;5;02.08.16;Sep 15;11;International;Premium Economy;Frankfurt;New York;4;4;5;5;4;4;5;"Past ago, and time ago, I was waiting to board a flight, when It seems to be my name over speakers at air port facilities. So, I went to front desk and ask about it. Yes ""security"" was calling me urgent ! In the same time that every one was boarding plane.Once in ""security personnel Office"" one of them, show me a Luggage at 50 feet far from me, alone in the middle of a corridor, and ask ( or shout) if it was mine ? I answer that yes, because it was of my property. One second , and I was ""move"" to a closed room, where a ""security specialist"" shout or squawk in my face, I didn't know what about,because he spelled in German, and was really crazy. I told him to speak in English, but it was and impossible situation. At this time this ""specialist"", was out of his mind. So do I ! Luckily in that ""impact moment"" a lady from my back, order him to go out. Then in a polite procedure, she ask me about my belongings, and what was into that very suspicious package, ordering me to open it and showing her everything into it.During procedure and interrogation, I found a bell from Grassmayr-Tirol,Innsbruck. That was the ""HAZARD"". The intelligence lady take a breathe!! I need to order all one more time ,and plane in gate waiting for me.Time has change hazards, and every one is suspicious, and people not well trained to manage situations are the real hazard combo. But one thing is positive or should be: Don't underestimate unprofessional attitude from nervous people. They are just working for your security. And Frankfurt airport has his black background."
400308667;Lufthansa;1;02.08.16;Jul 16;1;International;Economy;Frankfurt;Miami;1;1;3;2;3;3;1;A couple of weeks ago, my wife and I flew on Lufthansa flight 1051 from Paris CDG to Frankfurt and on flight 462 from Frankfurt to Miami. We both had small rollaboard cases and my wife had a small bag as well. When my wife scanned her boarding pass, a red light went on and a Lufthansa agent ordered her to step aside. I scanned my card and the light turned green for me. I went to check on my wife and the agent ordered me to stand with my wife because, she claimed, my rollaboard case was ‰ÛÏtoo bulky.‰Û I tried to explain that I had put my laptop and its case inside to consolidate everything and I could remove it so it would easily meet size and weight guidelines. She replied that it has to fit UNDER THE SEAT and my case would not (even though it meets Lufthansa's dimension requirements). I asked about the overhead compartment and she stated that ‰ÛÏonly small parcels and clothing can go in the overhead compartment.‰Û THIS IS IN DIRECT CONTRADICTION OF ALL OTHER EXPERIENCES WE HAVE HAD ON FLIGHTS and we are very frequent flyers (two or three trips to Europe each year). EVEN LUFTHANSA'S WEB PAGE ON CARRY-ON BAGGAGE SHOWS A MAN PUTTING A ROLLABOARD CASE JUST LIKE OURS IN THE OVERHEAD COMPARTMENT. The two cases the agent rejected had been with us on the Lufthansa flight from Paris to Frankfurt as well as on all our previous flights on Lufthansa, Air France, British Airways, American Airlines, Air Berlin, and Delta along with Southwest for the past 6 or 7 years. She refused to listen to us and forced us to leave the bags with her. They contained our numerous medications. We had our cell phones, our two tablets, a laptop, and cameras in the bags. We could not possibly carry everything in our hands. I asked the agent at least to weigh my case since it easily met the 8 kg limitation after I removed my laptop. She answered, ‰ÛÏWould you like an 8 kg case to fall on your head?‰Û Needless to say, we were highly stressed from the manner in which we were treated, from having to travel on a long flight without some of our medications and our cell phones and tablets and other important items. To make matters worse, we saw several dozen passengers board the plane with rollaboard cases larger than ours simply because they went through a different gate and did not deal with the maniac agent who was dealing with us.
400118480;Lufthansa;4;01.08.16;Jul 16;1;Europe;Economy;Frankfurt;Dublin;4;5;5;5;;4;5;On-time and service with a smile. Their baggage allowance is also still very generous, with complimentary drinks and snacks on-board.
400087720;Lufthansa;3;01.08.16;Jul 16;1;International;Economy;Frankfurt;Los Angeles;3;3;5;2;4;2;5;My return flight experience was similar to my flight out. Service/product just does not feel premium. Food is ok, beverage service selection is below expectations, service between scheduled passes is spotty and slow. Staff is courteous but reserved.
399998878;Lufthansa;3;01.08.16;Jul 16;1;Europe;Business Class;Frankfurt;Barcelona;2;3;4;2;4;3;4;"Check-in in Frankfurt was quick and easy. No waiting.The Business Lounge in Frankfurt was easy to find and clean. But already in the early morning hours very busy and to find a comfortable place to sit was difficult.The choice of drinks and food has improved lately. The aircraft, an Airbus 321, was for Lufthansa standards with 7 years relatively new. The seat pitch for Business Class is very small. The seats are similar to camping chairs and do not recline significantly.The aircraft had an WIFI Entertainment system installed. Good system.As usual in Lufthansa, no welcome drink on the ground.The cold breakfast served was tiny, and no choice.As usual in Lufthansa, it is a pain to sit in the front, as constantly passengers from the Economy class visit the toilets. So there is always ""traffic"" and people standing in the corridor. Other airlines do this much better. They keep the curtain closed and ask people to visit the toilets in the area where they are sitting.The waiting time at luggage claim in Barcelona was close to 1 hours. Horrible. No Lufthansa / Star Alliance staff was visible to at least inform customers what to expect and when.Priority Luggage was delivered last.As usual with Lufthansa....nothing special.....Lufthansa style"
399875346;Lufthansa;5;01.08.16;Jul 16;1;International;Business Class;Frankfurt;New York;5;5;5;5;5;5;5;We flew on a A380 in the business class. Great experience. From the check in to landing, we had a great experience. My only drawback would be the foot divider in the middle aisle business seats does take some room away when stretched out. Great crew, updates, food and service was awesome.
399811552;Lufthansa;1;31.07.16;Jul 16;0;International;Business Class;Frankfurt;Hong Kong;3;1;4;3;;2;3;This flight was originally due to leave at 22.10 and was delayed 24 hours due to reasons outside the control of Lufthansa. We boarded and taxied to take off area, several planes were ahead of us and we were then told that we would have to return to the airport because the curfew had expired. On arrival we were told to leave the aircraft and walk to the exit and someone would look after us. No one did. We waited with the, we were told, over 7,000 passengers and told nothing. There was one member of your staff at Information and she left (I don‰Ûªt blame her). The flight crew departed and the few security that were there called the police and they did an amazing job in calming the situation. Shortly after the police arrived some mineral water and chocolate bars arrived. Some people in pink jackets arrived and handed out more water. By early morning some of the toilets were not working very well and at one stage passengers were handing out tissues for the toilets.There were people with very small children, one we spoke to only had one bottle of water for her tiny baby. No information was given until FOUR of your staff arrived at 6.15 to face a queue that stretched the full length of the area.This complaint is not about the delay, that was not the fault of Lufthansa, but the lack of care, consideration and dignity given to your passengers who were forced in many cases to sit on the floor with no information about what was to happen. Many of these people were not young and sitting on the floor was very difficult and the children were very tired and upset. At 6.40am we were able to escape to the Business Class Lounge where the staff organised our forward trip.We also felt sorry for your staff (who were very helpful on all our flights) who had to face all the tired and angry passengers.We were told that Lufthansa is a well trained organisation and customer service was very good, you certainly failed us.Your staff on our flight to Hong Kong could not have been more helpful.We realise that bookings out of Australia are a small number, but word of mouth advertising is the best or worst type of advertising, and word can move fast.We will not test your service again.
399788452;Lufthansa;2;31.07.16;Jul 16;0;International;Business Class;Frankfurt;Osaka;3;1;5;2;5;2;5;"This flight did not meet our expectations, neither the level of service and the food nor the design of the business class. First the design of business class gives you little or no privacy as you are sitting almost as close to the next passenger as you do in economy class. The whole area of business class is simply wide open. See pictures. The bed is not straight when adjusting it for sleeping position, head being higher than your legs. With one WC for the the whole upper level on this plane, it was no sign on the wall to tell us if it was occupied or not. Even walking up to the door you could not tell if it was occupied. Each time having to push on the door to see if it was in use, was an annoying experience. When it came to breakfast we were told first that she could only offer the Japanese menu. The tone of the stewardess was so special at she was staring at us for several seconds waiting and looking for our response. I said ""thank you"" and my wife said she preferred only a cup of coffee and did not want the Japanese alternative. After some time time she came with the Japanese alternative for me, being the last one to be served, and coffee for my wife. Now the stewardess was saying that she could offer my wife breakfast from the economy class, which my wife accepted. I was not offered the same. The menu onboard is saying that ""Between meals at any time we serve beverages and light snacks. The only thing served on this flight between the two meals was small plastic glasses of water (not cold) and tiny small dishes of fresh fruit and alternatively 3 small pieces of cheese - ""all"" available in complete darkness. I had to use the light from my phone to see what it was. No crackers, no nuts no chips no coke or soft drinks of any kind. I have had better serving on similar flights in economy class. I will, however, first of all remember the low level of service and bad behavior from the stewardess on this flight. She was even telling me after serving the 3 course meal after take off that ""you look so hungry, what else can I serve you""? I do not know why she said it because I had both cheese and fresh fruit after the starter and the main course. I just answered, ""no thank you"". When I later raised my hand to give her a sign that I wanted something (a glass of water) she said loudly from a distance of 1 1/2 meter ""I am here now"" , and looked irritating at me. Later when I raised my empty glass (for more water) she took my glass, did not ask any question and did not come back with my glass. 5 minutes later I went in the back to get a glass of water myself. So much went wrong on this flight, the stewardess must have had a bad day on work. Lufthansa should and could do better than this. Lufthansa Carsten Spohr give me some hope saying in the magazine on board that Lufthansa this year will get one new aircraft per week, among others the Airbus 350 - an ultra modern long-haul airplane. He did not say anything on sending the stewardesses on a service seminar, some of them is in urgent need of it."
399770143;Lufthansa;5;31.07.16;Jul 16;0;International;First Class;Frankfurt;Chicago;5;5;;;5;5;;For reasons I don't understand I was bumped from biz to 1st class. Whoa! Fresh red rose at every seat, two attendants for 8 people, massive personal entertainment screens, and amazing food and wine selection. If you just want to sleep, biz is good enough. If you want to be pampered, this is the way to go.
399274148;Lufthansa;5;30.07.16;Aug 15;11;International;Premium Economy;Frankfurt;Johannesburg;5;4;4;5;4;5;5;From customer service to the flight itself, A+. There were some confusions with my luggage number but the gentleman at the Lufthansa counter at FRA sorted it out quickly. He was very enjoyable and I had some laughs too. The A380 made the long journey to Johannesburg less tiring. I look forward to flying with Lufthansa soon.
399157260;Lufthansa;3;30.07.16;Jan 16;6;International;First Class;Frankfurt;Miami;3;1;2;2;4;3;3;"One thing is for sure: it's not what it used to be. And i`m not talking only about services. It is very obvious that greed and -probably- bad management are affecting the passenger satisfaction. Talking about food: portions are smaller and worst quality.This judgement is by observation only, i do not consume ""plastic"" food served on the planes.Talking about human factor: Flight attendants looks very unfriendly and pissed off - for no apparent reason. I strongly suggest them to find other job if not happy with current one. Whatever problems lay behind this weird behavior should not affect passengers. Is it management pressure, is it low salary or wrong persons in this position? I don`t know and frankly i don`t care. I don`t need a pissed off lady to look like she`s making a big favor to me every time she`s asked something. Talking about tech stuff and comfort: No problems during a long flight, i was surprised - and pleased- to find some classic movies on the menu and some nice music.Airline industry is going down in quality. They apply the concept: cheap, bad services, affordable for everybody.I almost can compare this with cruise industry where disaster is more obvious.So, in conclusion: If they`re not on strike (that`s a habit for now) you can use their services, if you`re not paying attention to details or human factor and if you have no other alternative."
398767067;Lufthansa;4;29.07.16;Jun 16;1;International;Economy;Frankfurt;Atlanta;3;4;4;3;4;3;4;I flew numerous times with Lufthansa both in intra-European destinations and transatlantic. I believe it is an airline that you pay more, for not so much more, but for the fact that you know what to expect! Everything seems to be working as you would expect it the German way, although there have been upsets that were nevertheless dealt with satisfactorily. The economy seat room and comfort is overall average and not too small or too big. The food is average to good. Beer or wine is offered in the economy seat even for intra-European flights.The personnel is satisfactorily polite (professionally I would say) but there is normally no warmth as you ofcourse would expect from a North European. There have been nevertheless some exceptions, due to mainly second generation immigrants that have a different idiosyncrasy. Check-in is always fast and professional as well, there are many times request to strictly bring on the plane one bag only due to full flights and the luggage space many times is not enough for all who request help from the attendants to find a spot for their luggage. Greeks should know that when they land to Frankfurt or Munich they almost all the times have to get in a bus that drives for about 10 mins before getting to the terminal. The reason is of course that they are airports with high traffic and my guess is it is cheaper to not park a plane on the gate.
398550922;Lufthansa;5;28.07.16;Jun 16;1;Europe;Economy;Frankfurt;Birmingham;;;;;;;;Lufthansa is all I would expect of a top airline.Dependable,reliable,and with efficient friendly staff.I use this airline as often as possible when I travel.As well as the short route named I have been to Canada,the Middle East and South Africa with them.
398533430;Lufthansa;5;28.07.16;Apr 16;3;International;Economy;Frankfurt;Toronto;4;5;5;5;5;5;5;We flew home from Frankfurt Germany to Toronto Ontario Canada. I have to say it was the best airline we have ever flown with. Spacious seating for economy and the food was very good!! The service on board was also exceptional. Hope they keep up their high standards!
398508457;Lufthansa;4;28.07.16;Jun 16;1;International;Premium Economy;Frankfurt;Boston;4;5;4;4;4;3;4;"It was a long flight from Frankfurt to Boston and we were about 2 hours delayed in Frankfurt because of ""we are cleaning the plane"" and ""we have to board some passengers from a delayed flight."" The latter excuse was okay, but the first? Premium Economy is in a strange location, somewhere in the middle of Economy. That was odd. On BA and AF it is right behind Business. Food was good and the staff was excellent, but I think I am going to stick to BA."
398485908;Lufthansa;4;28.07.16;Mar 16;4;International;Premium Economy;Frankfurt;Los Angeles;3;3;4;3;4;4;3;Having just been introduced not that long ago, my friends and I decided to try out the new economy plus with Lufthansa. It compares well with Virgin and BAs premium economy and, in an A380, you get that little extra that a new aircraft brings.
398425610;Lufthansa;2;28.07.16;Oct 15;9;International;Economy;Frankfurt;Algier;3;1;3;3;1;2;3;I had a very bad experience with Lufthansa flying to Algeria, plane was new and well kept but service on board was rude and cold, crew tried to fake a smile but it didn't work, after flying over 50 airlines, it was the first time I saw a cabin crew shouting at a 70 years old sir, that was completely unexpected. Would do my best to avoid them, there are no gains.
398213163;Lufthansa;4;27.07.16;Jun 16;1;Europe;Economy;Frankfurt;Marseille;3;4;5;3;;4;4;LH offers a consistent product with a very German approach, well they are Krauts after all. LH is reliable, has excellent customer service in regard of sorting out problems due to flight cancellations or delays (industrial action, weather etc.) and together with its partners a very wide international network. Some of their flight attendants make you wonder why they have chosen this job (there is usually one of them in each crew) but the others are friendly, helpful and courteous. There are just snacks and one or two rounds of drinks on short haul flights but thatå«s pretty much standard with the full service carriers nowadays. Have never used them long haul, so canå«t really say anything about that. Definitely recommend Lufthansa for short haul flights.
398195830;Lufthansa;3;27.07.16;Jul 16;0;International;Business Class;Frankfurt;Houston;2;5;5;4;3;3;5;Although service, food (and beer!) are always impeccable, I find the seats in business class to be extremely narrow, especially where the feet go. This is unfortunate because the seats are not as comfortable as from other airlines.I used to fly LH exclusively for many years when I lived in Europe. And it is clear that the premium perks have been amped up for the elite few, while the rest has been toned down and streamlined.
398172487;Lufthansa;5;27.07.16;Jun 16;1;International;Business Class;Frankfurt;Chicago;5;5;5;5;5;5;5;If you have a choice of carriers, always pick Lufthansa. Staff is well trained and courteous on the phone, at the airports and in the flights. Always making an effort to make you comfortable. Its the ONLY airline I have flown where meal requests are always honored (most times at other airlines, they forgot or ran out!) The Airplanes and Lounges are impeccable, with excellent food and even showers if you feel you need one at no additional cost at their Gold Lounges. It is my favorite airline. I wish US carriers paid more attention to them and emulate their customer service more. This time I flew Business, but its no different in Economy Class, been there many times.
398164070;Lufthansa;5;27.07.16;Jul 16;0;International;Business Class;Frankfurt;Philadelphia;5;5;5;5;5;5;5;My wife and I purchased an upgrade to business class for 899 euros. That was much cheaper than our travel company which booked the flight was charging (in excess of $3,000 per person). It was comfortable with lie flat be seats which were a blessing with and 8.5 hour flight. Food was excellent and so was the service. I was nice to get away from about 100 screaming kids in economy.
398154324;Lufthansa;3;27.07.16;Jul 16;0;International;Premium Economy;Frankfurt;Miami;2;4;3;1;3;3;3;We always looked forward to flying on Lufthansa as it tended to be somewhat better than the US carriers. Fuhgeddabowdit ! The scrunched seats in coach accompanied by some of the worst food changed any nice thoughts I've had of them.
398136546;Lufthansa;5;27.07.16;Aug 15;11;International;Economy;Frankfurt;Toronto;5;5;4;4;5;3;4;"After flying Lufthansa once they are officially my preferred airline when flying to Western Europe. The staff are incredible. The seats are spacious even in economy. I did not feel cramped in them when I normally do with other airlines (and I'm only 5'2"") I My taller family members felt Lufthansa also thought the airline was spacious as well. i enjoyed having my own person tv in front of me so I was able to choose whichever movie I wanted which helped make the flight go faster. I cannot wait to fly again with Lufthansa."
398134997;Lufthansa;4;27.07.16;Jul 16;0;International;Economy;Frankfurt;Toronto;3;4;4;4;4;3;3;A surprisingly pleasant experience. The plane was clean, the service efficient, the catering was quite good. Even the wine was pleasant.The seats were predictably tight, but tolerable. The onboard entertainment was just that, though I would probably get fed up if I travelled a lot with them.Better than Air Canada, and I will not even talk about their other carrier...
398133070;Lufthansa;4;27.07.16;Jun 16;1;Europe;Economy;Frankfurt;Kiev;2;5;5;4;5;4;4;The flight was on time, excellent service, clean cabin. The entertainment system work fine. The crew was helpful and friendly.
397822427;Lufthansa;5;27.07.16;Jun 16;1;International;Economy;Frankfurt;Panama City;4;5;4;4;5;4;4;1. First of all, I feel safe with them. Lufthansa has got new fleet and really good and modern aircrafts. What is more, I believe in German perfectionism. I feel they check everything before the take off.2. I love the on board entertainment, they provide some great and new movies.3. The service is great, the food is delicious and the variety of beverages is wide. 4. The passengers get blankets and pillows so they can feel comfy.5. Every time I flight with Lufthansa I observe how well they treat passengers with babies and children. Their approach to families with kids and the help they offer is immense.
397047542;Lufthansa;1;25.07.16;Jul 16;0;Europe;Economy;Frankfurt;Venice;4;1;;;1;1;;The staff was unable to print tickets for my family when our flight was changed, causing us to miss our flight entirely. When they sent us on a later flight to the same location that day, the flight was delayed over an hour. While we should have been able to fly without an issue, the staff made it much more complicated than necessary.
396932233;Lufthansa;4;25.07.16;May 16;2;International;Premium Economy;Frankfurt;Miami;3;4;4;3;4;3;4;I prefer lufthansa to make transatlantic flights because of the service they offer to the passenger The stewardesses are friendly and helpful......In premium economy - larger seats and more place for the legsa good TV entertainment
396769358;Lufthansa;1;25.07.16;Jul 16;0;International;Business Class;Frankfurt;Los Angeles;1;5;4;1;3;2;5;This refers only to their Business class as I hear that 1st is very goodThis was the most miserable business class I have flown in the last few years. The food was inedible, the seats so narrow that I could not get my shoulders between the armrests while trying to convert to the bed. Space for feet so small, I had to use part of my wife's foot area. Beware what seat you take. 9C is next to the lavatory and right in front of the galley. THis was on a 747. My seat to Frankfurt was on a 380 and slightly better
396518731;Lufthansa;5;25.07.16;Jun 16;1;International;Premium Economy;Frankfurt;Atlanta;5;5;5;5;5;5;5;I have always preferred the major European carriers to the US carriers for trans-Atlantic flights. The service is amazing, the food is delicious, and I have not yet had a bad experience in over 10 years of trans-Atlantic flights. This was only my second flight with Lufthansa, and now that I am living in Frankfurt, it is the logical choice. The cost difference for Premium Economy was not that great, and definitely worth the price. The larger seat, more legroom, larger TV screen, welcome-aboard drink, and more personal service are great. Having real silverware to eat with was a definite plus. I won't fly Coach class again on a long-haul flight, and I am very happy with Lufthansa!
396433560;Lufthansa;3;24.07.16;Jul 16;0;Europe;Business Class;Frankfurt;Belgrade;3;3;3;3;;1;3;Lufthansa, was always my preferred carried, but this past 12 months it has begun to over price tickets and cut back of the quality of service. They are losing Euro BC business to other carriers who have switched to 2+2 and who's ticket prices are as much as 30% cheaper. This flight was short just over an hour, but you could see the flight crew where there but the interest was not there. Lufthansa Business Lounge has gone from being a trend setter to (sorry to say) a has been. Very limited food and drink. For once German high standards have been lost.
