review_id;airline_name;review_rating;review_date;travel_date;date_dif;flight_length;booking_class;flight_origin;flight_destination;seat_comfort;customer_service;cleanliness;food_beverage;ife;value_for_money;check_in_boarding
372615208;Lufthansa;5;13.05.16;Jun 15;11;International;Economy;Dallas;Frankfurt;4;5;;;5;5;
372488208;Lufthansa;4;12.05.16;May 16;0;International;Economy;Delhi;Frankfurt;2;2;;;3;3;
372455377;Lufthansa;5;12.05.16;May 16;0;International;First Class;Tokyo;Frankfurt;5;5;;;5;4;
372432703;Lufthansa;4;12.05.16;May 16;0;International;Economy;Mumbai;Frankfurt;3;4;;;4;3;
372357433;Lufthansa;1;12.05.16;Feb 16;3;Europe;Economy;Lisbon;Frankfurt;1;1;;;1;1;
372252336;Lufthansa;4;11.05.16;Apr 16;1;International;Business Class;Dubai;Frankfurt;3;4;;;4;3;
370975242;Lufthansa;4;07.05.16;Jan 16;4;International;Economy;Tehran;Frankfurt;2;4;;;4;3;
370850057;Lufthansa;4;07.05.16;May 16;0;International;Economy;Bangalore;Frankfurt;4;5;;;4;4;
370411478;Lufthansa;3;05.05.16;Dec 15;5;International;Economy;Toronto;Frankfurt;3;3;;;3;3;
370401738;Lufthansa;4;05.05.16;Apr 16;1;Europe;Economy;Barcelona;Frankfurt;;;;;;;
369814359;Lufthansa;1;03.05.16;Apr 16;1;Europe;Premium Economy;Manchester;Frankfurt;2;1;;;1;1;
369709322;Lufthansa;5;02.05.16;Aug 15;9;International;Economy;Chicago;Frankfurt;;;;;;;
369534882;Lufthansa;5;02.05.16;Apr 16;1;International;Business Class;Rio de Janeiro;Frankfurt;5;5;;;3;5;
368225700;Lufthansa;5;27.04.16;Apr 16;0;International;Premium Economy;Houston;Frankfurt;5;5;;;4;4;
368028056;Lufthansa;4;26.04.16;Oct 15;6;International;Business Class;Seattle;Frankfurt;2;4;;;4;3;
368007437;Lufthansa;5;26.04.16;Apr 16;0;International;Business Class;San Francisco;Frankfurt;5;5;;;3;4;
367814286;Lufthansa;5;26.04.16;Mar 16;1;Europe;Economy;Istanbul;Frankfurt;;;;;;;
367347275;Lufthansa;2;25.04.16;Apr 16;0;International;Economy;Tehran;Frankfurt;3;3;;;3;2;
367289745;Lufthansa;4;25.04.16;Apr 16;0;International;Business Class;Caracas;Frankfurt;3;4;;;4;2;
366608482;Lufthansa;5;23.04.16;May 15;11;International;Business Class;Calgary;Frankfurt;5;5;;;5;4;
365870666;Lufthansa;1;20.04.16;Apr 16;0;International;Economy;Mumbai;Frankfurt;2;1;;;2;1;
365525979;Lufthansa;2;19.04.16;Apr 16;0;International;Economy;Vancouver;Frankfurt;2;4;;;4;3;
365506728;Lufthansa;4;19.04.16;May 15;11;International;Economy;Toronto;Frankfurt;3;5;;;4;4;
365238843;Lufthansa;5;18.04.16;Apr 16;0;International;Business Class;Dubai;Frankfurt;4;5;;;4;4;
364880441;Lufthansa;2;17.04.16;Mar 16;1;International;Premium Economy;Hong Kong;Frankfurt;3;3;;;3;3;
364334100;Lufthansa;5;15.04.16;Mar 16;1;International;Economy;Newark;Frankfurt;3;5;;;5;5;
364142230;Lufthansa;4;14.04.16;Mar 16;1;International;Premium Economy;Tokyo;Frankfurt;4;5;;;3;4;
363705438;Lufthansa;4;12.04.16;Apr 16;0;Europe;Economy;Porto;Frankfurt;3;4;;;;4;
363414126;Lufthansa;5;11.04.16;May 15;11;Europe;Premium Economy;London;Frankfurt;4;5;;;5;4;
363045586;Lufthansa;5;10.04.16;Mar 16;1;International;Premium Economy;Toronto;Frankfurt;4;5;;;4;4;
362505267;Lufthansa;5;08.04.16;Mar 16;1;International;Business Class;Mexico City;Frankfurt;5;4;;;5;4;
361479102;Lufthansa;4;04.04.16;Mar 16;1;International;Premium Economy;Hong Kong;Frankfurt;4;4;;;3;4;
361399213;Lufthansa;1;04.04.16;Mar 16;1;International;Economy;Singapore;Frankfurt;1;3;;;1;1;
361045969;Lufthansa;5;02.04.16;Mar 16;1;International;Premium Economy;Mexico City;Frankfurt;5;5;;;4;5;
360857530;Lufthansa;5;02.04.16;Mar 16;1;Europe;Economy;Copenhagen;Frankfurt;5;5;;;5;5;
360539315;Lufthansa;5;31.03.16;Mar 16;0;International;Economy;Delhi;Frankfurt;5;5;;;5;5;
359922312;Lufthansa;5;29.03.16;Sep 15;6;International;Premium Economy;New York;Frankfurt;5;5;;;5;5;
359843672;Lufthansa;5;29.03.16;Feb 16;1;International;First Class;Mexico City;Frankfurt;5;5;;;4;5;
359452070;Lufthansa;5;28.03.16;Mar 16;0;Europe;Economy;Barcelona;Frankfurt;4;5;;;4;4;
358617887;Lufthansa;5;25.03.16;Mar 16;0;International;Business Class;Beijing;Frankfurt;5;5;;;5;4;
358411248;Lufthansa;4;25.03.16;Jun 15;9;Europe;Economy;Vienna;Frankfurt;3;4;;;3;4;
358211395;Lufthansa;4;24.03.16;Jan 16;2;International;Economy;Miami;Frankfurt;5;5;;;5;5;
357489029;Lufthansa;4;21.03.16;Feb 16;1;International;Economy;Chicago;Frankfurt;4;3;;;4;4;
354828399;Lufthansa;5;12.03.16;Mar 16;0;International;Economy;Mumbai;Frankfurt;5;4;;;3;5;
354798812;Lufthansa;4;12.03.16;Feb 16;1;International;Premium Economy;Washington;Frankfurt;4;5;;;5;5;
354413636;Lufthansa;4;10.03.16;Feb 16;1;Europe;Economy;Amsterdam;Frankfurt;3;4;;;5;3;
354406274;Lufthansa;5;10.03.16;Mar 16;0;Europe;Economy;Malta;Frankfurt;4;3;;;1;;
354329507;Lufthansa;4;10.03.16;Jul 15;8;Europe;Economy;Aberdeen;Frankfurt;4;4;;;4;4;
354083312;Lufthansa;4;09.03.16;Sep 15;6;International;Business Class;Kuwait;Frankfurt;4;4;;;4;4;
354057320;Lufthansa;3;09.03.16;Mar 16;0;Europe;Economy;Tallinn;Frankfurt;2;4;;;2;3;
354020401;Lufthansa;4;09.03.16;Oct 15;5;International;Economy;Singapore;Frankfurt;3;2;;;;3;
353791507;Lufthansa;5;08.03.16;Feb 16;1;International;Business Class;Seattle;Frankfurt;4;5;;;4;4;
353488296;Lufthansa;3;06.03.16;Mar 16;0;International;Economy;Addis Ababa;Frankfurt;3;4;;;2;;
353093111;Lufthansa;3;05.03.16;Dec 15;3;International;Economy;Delhi;Frankfurt;4;3;;;4;;
352985089;Lufthansa;5;04.03.16;Apr 15;11;International;Economy;Houston;Frankfurt;5;5;;;5;5;
352784461;Lufthansa;4;03.03.16;Jan 16;2;International;Business Class;Buenos Aires;Frankfurt;4;4;;;4;4;
351137110;Lufthansa;2;26.02.16;Jan 16;1;International;Economy;Vancouver;Frankfurt;3;1;;;3;1;
351076462;Lufthansa;4;26.02.16;Feb 16;0;Europe;Economy;Bologna;Frankfurt;3;4;;;4;3;
350923908;Lufthansa;4;25.02.16;Aug 15;6;Europe;Economy;Florence;Frankfurt;;;;;;;
350466588;Lufthansa;4;24.02.16;Mar 15;11;International;Economy;Pune;Frankfurt;3;5;;;3;3;
350419268;Lufthansa;3;23.02.16;Jul 15;7;International;Business Class;Johannesburg;Frankfurt;3;3;;;4;3;
350084332;Lufthansa;2;22.02.16;Apr 15;10;International;Economy;Singapore;Frankfurt;2;1;;;3;2;
349977282;Lufthansa;2;22.02.16;Feb 16;0;International;Economy;Bangalore;Frankfurt;3;1;;;2;3;
349855870;Lufthansa;5;21.02.16;Oct 15;4;International;Economy;Singapore;Frankfurt;4;5;;;4;4;
349701335;Lufthansa;3;21.02.16;Feb 16;0;Europe;Economy;St. Petersburg;Frankfurt;2;4;;;1;3;
349065367;Lufthansa;4;19.02.16;Apr 15;10;Europe;Business Class;Amsterdam;Frankfurt;3;4;;;3;3;
348771355;Lufthansa;4;18.02.16;Jan 16;1;International;Economy;Los Angeles;Frankfurt;4;5;;;5;5;
348616211;Lufthansa;2;17.02.16;Feb 16;0;International;Economy;Tel-aviv;Frankfurt;2;2;;;2;2;
348393492;Lufthansa;4;17.02.16;Jan 16;1;International;Economy;Los Angeles;Frankfurt;4;3;;;4;4;
347377998;Lufthansa;5;13.02.16;Dec 15;2;International;Economy;Orlando;Frankfurt;5;5;;;5;5;
346820178;Lufthansa;5;11.02.16;Nov 15;3;International;Business Class;Madras;Frankfurt;5;5;;;4;5;
346680940;Lufthansa;5;10.02.16;Apr 15;10;International;Economy;Sacramento;Frankfurt;4;5;;;5;5;
346383086;Lufthansa;5;09.02.16;Jul 15;7;International;Economy;Riyadh;Frankfurt;4;5;;;5;5;
346198157;Lufthansa;4;09.02.16;Oct 15;4;International;Economy;Mexico City;Frankfurt;4;5;;;4;3;
345711877;Lufthansa;5;07.02.16;Mar 15;11;International;Business Class;Mumbai;Frankfurt;4;5;;;4;4;
345376234;Lufthansa;5;06.02.16;Mar 15;11;International;Economy;Toronto;Frankfurt;3;5;;;5;5;
344875959;Lufthansa;3;03.02.16;Jan 16;1;International;Premium Economy;Hong Kong;Frankfurt;1;1;;;1;1;
344847637;Lufthansa;4;03.02.16;Dec 15;2;International;Economy;Los Angeles;Frankfurt;4;4;;;5;3;
344809079;Lufthansa;3;03.02.16;Jan 16;1;International;Economy;Johannesburg;Frankfurt;1;3;;;4;3;
344698046;Lufthansa;4;03.02.16;Nov 15;3;International;Economy;Pune;Frankfurt;3;4;;;4;4;
344051503;Lufthansa;5;31.01.16;Oct 15;3;International;Economy;Toronto;Frankfurt;4;5;;;3;4;
343723892;Lufthansa;5;30.01.16;Jan 16;0;International;Business Class;Delhi;Frankfurt;4;5;;;5;5;
343690242;Lufthansa;3;29.01.16;Jan 16;0;International;Economy;Bangalore;Frankfurt;2;4;;;3;3;
343216804;Lufthansa;5;27.01.16;May 15;8;International;Economy;Singapore;Frankfurt;5;5;;;5;5;
343018969;Lufthansa;5;27.01.16;Jan 16;0;Domestic;Economy;Duesseldorf;Frankfurt;5;5;;;3;5;
342839088;Lufthansa;5;26.01.16;Jul 15;6;Europe;Economy;Wroclaw;Frankfurt;5;5;;;5;5;
342781889;Lufthansa;4;26.01.16;Jul 15;6;International;Business Class;Bangkok;Frankfurt;5;5;;;5;5;
342702367;Lufthansa;4;25.01.16;Apr 15;9;International;Premium Economy;Dallas;Frankfurt;4;5;;;5;5;
342653910;Lufthansa;5;25.01.16;May 15;8;International;Premium Economy;Boston;Frankfurt;5;4;;;5;3;
452258360;Lufthansa;1;15.01.17;Jan 17;0;International;Business Class;Frankfurt;Houston;4;1;;;3;1;
450946668;Lufthansa;2;10.01.17;Jan 17;0;International;Business Class;Frankfurt;Singapore;2;3;;;1;1;
450511678;Lufthansa;4;08.01.17;Dec 16;1;Domestic;Economy;Frankfurt;Berlin;3;2;;;1;3;
450504517;Lufthansa;3;08.01.17;Dec 16;1;International;Business Class;Frankfurt;Washington;;;;;;;
450259970;Lufthansa;4;07.01.17;Jan 17;0;Russia;Economy;Frankfurt;St. Petersburg;4;5;5;4;1;4;4
450066868;Lufthansa;5;06.01.17;Jan 17;0;International;Economy;Frankfurt;Dubai;4;5;5;5;5;5;5
449984270;Lufthansa;5;06.01.17;Dec 16;1;International;Business Class;Frankfurt;Rio de Janeiro;5;5;4;5;5;4;5
449963650;Lufthansa;5;06.01.17;Dec 16;1;International;First Class;Frankfurt;Singapore;5;5;5;5;4;4;5
449929023;Lufthansa;4;06.01.17;Dec 16;1;Europe;Business Class;Frankfurt;Budapest;5;1;4;4;3;4;5
449811699;Lufthansa;5;06.01.17;Dec 16;1;Europe;Economy;Frankfurt;Birmingham;4;4;5;4;3;4;4
449226815;Lufthansa;5;04.01.17;Jun 16;7;Domestic;Economy;Frankfurt;Berlin;;;;;;;
448213191;Lufthansa;1;01.01.17;Jan 17;0;International;Economy;Frankfurt;San Francisco;;;;;;;
447796971;Lufthansa;1;30.12.16;Dec 16;0;Europe;Economy;Frankfurt;London;;;;;;;1
447469149;Lufthansa;5;29.12.16;Oct 16;2;International;Premium Economy;Frankfurt;Boston;5;5;4;5;5;4;3
447337702;Lufthansa;4;28.12.16;Dec 16;0;International;Economy;Frankfurt;Boston;5;5;5;4;4;5;5
447320605;Lufthansa;1;28.12.16;Dec 16;0;International;Economy;Frankfurt;Tokyo;1;3;3;3;3;2;3
446619916;Lufthansa;5;25.12.16;Dec 16;0;International;Business Class;Frankfurt;Sao Paulo;5;4;;;4;5;
446158399;Lufthansa;5;22.12.16;Dec 16;0;International;Premium Economy;Frankfurt;Vancouver;5;5;5;5;5;5;5
445820670;Lufthansa;4;21.12.16;May 16;7;International;Business Class;Frankfurt;Singapore;4;4;5;4;5;4;5
445259407;Lufthansa;4;19.12.16;Feb 16;10;International;Economy;Frankfurt;New York;4;4;4;4;3;3;4
445257422;Lufthansa;5;19.12.16;Nov 16;1;International;First Class;Frankfurt;Hong Kong;5;5;5;5;4;5;4
444965621;Lufthansa;5;18.12.16;Dec 16;0;International;Premium Economy;Frankfurt;Bangkok;;;;;;;
444906375;Lufthansa;5;17.12.16;Dec 16;0;International;Premium Economy;Frankfurt;Toronto;;;;;;;
444906186;Lufthansa;4;17.12.16;Dec 16;0;Europe;Economy;Frankfurt;Barcelona;;;;;;;
444905797;Lufthansa;3;17.12.16;Dec 16;0;International;Economy;Frankfurt;Hong Kong;;;;;;;
444807153;Lufthansa;5;17.12.16;Nov 16;1;International;Business Class;Frankfurt;Rio de Janeiro;4;4;4;5;5;4;5
444358477;Lufthansa;3;14.12.16;Dec 16;0;International;Business Class;Frankfurt;Bangkok;3;5;3;3;4;3;2
444199756;Lufthansa;5;14.12.16;Nov 16;1;International;Business Class;Frankfurt;Mexico City;5;5;;;5;4;
444186932;Lufthansa;1;14.12.16;Nov 16;1;Europe;Economy;Frankfurt;Geneva;4;1;3;3;3;1;2
443757627;Lufthansa;4;12.12.16;Dec 16;0;International;Economy;Frankfurt;Hong Kong;4;4;4;3;5;4;4
443639824;Lufthansa;4;11.12.16;Dec 16;0;International;Business Class;Frankfurt;Boston;4;5;5;5;4;3;4
443077790;Lufthansa;3;09.12.16;Dec 16;0;International;Economy;Frankfurt;Atlanta;3;2;4;4;4;2;2
442865809;Lufthansa;5;08.12.16;Oct 16;2;International;Economy;Frankfurt;Osaka;4;5;5;4;5;5;5
442789375;Lufthansa;2;07.12.16;Nov 16;1;International;Premium Economy;Frankfurt;Johannesburg;2;3;3;3;2;2;2
442733536;Lufthansa;4;07.12.16;Sep 16;3;Europe;Economy;Frankfurt;Budapest;3;4;4;3;;4;4
442431098;Lufthansa;1;06.12.16;Nov 16;1;Europe;Economy;Frankfurt;London;1;1;1;1;1;2;2
441771247;Lufthansa;2;03.12.16;Dec 16;0;International;Business Class;Frankfurt;Sao Paulo;3;1;;;3;1;
441663754;Lufthansa;4;02.12.16;Nov 16;1;Europe;Economy;Frankfurt;Copenhagen;3;;;3;;;5
441515205;Lufthansa;5;02.12.16;Dec 16;0;International;Economy;Frankfurt;Houston;4;5;5;4;5;4;5
441403604;Lufthansa;3;01.12.16;Jun 16;6;Europe;Business Class;Frankfurt;Stockholm;2;;;;1;2;
441396289;Lufthansa;5;01.12.16;Jun 16;6;International;Business Class;Frankfurt;Singapore;4;;;;5;3;
441109481;Lufthansa;5;30.11.16;Aug 16;3;International;Business Class;Frankfurt;Los Angeles;5;5;5;5;3;4;5
441080936;Lufthansa;3;30.11.16;Nov 16;0;Europe;Business Class;Frankfurt;Warsaw;3;4;4;3;1;3;4
440524298;Lufthansa;2;27.11.16;Nov 16;0;Domestic;Business Class;Frankfurt;Munich;;5;;;;4;
440334563;Lufthansa;5;27.11.16;Nov 16;0;Europe;Economy;Frankfurt;London;5;5;;;5;5;
439834172;Lufthansa;4;24.11.16;Dec 15;11;International;Business Class;Frankfurt;Sao Paulo;5;4;5;4;4;4;4
439593451;Lufthansa;3;23.11.16;Sep 16;2;International;Economy;Frankfurt;Singapore;2;1;1;3;4;2;3
439404343;Lufthansa;4;22.11.16;Jun 16;5;Europe;Economy;Frankfurt;Helsinki;4;4;4;3;3;4;4
439001208;Lufthansa;5;21.11.16;Apr 16;7;International;Economy;Frankfurt;Sao Paulo;5;4;5;2;5;4;5
438545273;Lufthansa;3;19.11.16;Dec 15;11;International;Business Class;Frankfurt;San Francisco;3;4;3;4;4;3;4
437041669;Lufthansa;4;14.11.16;Nov 16;0;International;Premium Economy;Frankfurt;Toronto;5;5;4;5;5;5;4
436874109;Lufthansa;4;13.11.16;Oct 16;1;International;Premium Economy;Frankfurt;Shanghai;4;4;4;;4;4;4
436424195;Lufthansa;3;11.11.16;Nov 16;0;Europe;Economy;Frankfurt;Manchester;3;4;4;2;2;3;3
436370509;Lufthansa;5;11.11.16;Dec 15;11;International;Economy;Frankfurt;Madras;5;5;5;4;5;5;5
436310832;Lufthansa;5;11.11.16;Jan 16;10;Europe;Economy;Frankfurt;Gothenborg;5;5;5;5;2;5;5
436249205;Lufthansa;4;10.11.16;Feb 16;9;International;Economy;Frankfurt;Miami;5;4;4;3;4;4;3
435478650;Lufthansa;3;07.11.16;Nov 16;0;International;Economy;Frankfurt;Bangkok;3;4;;;3;3;
435143918;Lufthansa;5;06.11.16;Oct 16;1;International;Business Class;Frankfurt;Rio de Janeiro;5;5;5;5;5;4;5
435084224;Lufthansa;3;06.11.16;Oct 16;1;Europe;Business Class;Frankfurt;Athens;3;3;3;3;3;3;3
435004285;Lufthansa;4;06.11.16;Oct 16;1;Europe;Economy;Frankfurt;Warsaw;3;3;4;3;3;3;3
434685354;Lufthansa;1;04.11.16;Oct 16;1;Europe;Economy;Frankfurt;Istanbul;4;1;2;1;1;2;2
434624257;Lufthansa;4;04.11.16;Nov 16;0;International;Premium Economy;Frankfurt;Calgary;4;5;4;4;5;3;4
434585548;Lufthansa;5;04.11.16;Oct 16;1;International;First Class;Frankfurt;Tokyo;;;;;;;
434570127;Lufthansa;5;04.11.16;Oct 16;1;International;Economy;Frankfurt;Toronto;4;5;5;5;5;5;4
434480292;Lufthansa;3;04.11.16;Dec 15;11;International;Economy;Frankfurt;Singapore;3;2;4;3;3;3;4
434289597;Lufthansa;4;03.11.16;Oct 16;1;International;Economy;Frankfurt;Houston;4;5;5;5;5;4;4
433852045;Lufthansa;2;01.11.16;Oct 16;1;International;Economy;Frankfurt;Shanghai;2;2;2;2;4;2;3
433488181;Lufthansa;5;01.11.16;Dec 15;11;Europe;Economy;Frankfurt;Sofia;4;5;5;5;3;4;5
433319471;Lufthansa;3;31.10.16;Oct 16;0;Europe;Business Class;Frankfurt;London;3;5;5;5;;3;1
433248155;Lufthansa;3;31.10.16;Oct 16;0;Europe;Business Class;Frankfurt;Rome;2;2;;;1;;
433165337;Lufthansa;1;31.10.16;Oct 16;0;International;Premium Economy;Frankfurt;Hong Kong;1;1;;;1;1;
433154731;Lufthansa;5;31.10.16;Oct 16;0;Europe;Economy;Frankfurt;Amsterdam;5;5;4;4;;5;4
433050817;Lufthansa;2;30.10.16;Oct 16;0;International;Business Class;Frankfurt;Detroit;3;1;;;1;1;
432901584;Lufthansa;1;30.10.16;Oct 16;0;International;Economy;Frankfurt;Denver;3;1;3;1;3;1;1
432815705;Lufthansa;5;29.10.16;Oct 16;0;International;Premium Economy;Frankfurt;Malabo;5;5;;;3;5;
432028331;Lufthansa;5;26.10.16;Feb 16;8;International;Business Class;Frankfurt;Atlanta;5;5;5;5;5;4;5
431958128;Lufthansa;4;26.10.16;Sep 16;1;Europe;Economy;Frankfurt;Aberdeen;4;4;3;;1;2;
431700604;Lufthansa;4;25.10.16;Oct 16;0;International;Economy;Frankfurt;Hong Kong;4;4;4;4;3;4;5
431592236;Lufthansa;3;25.10.16;Oct 16;0;Europe;Economy;Frankfurt;Venice;4;4;4;;;3;4
431561503;Lufthansa;4;25.10.16;Oct 16;0;International;Economy;Frankfurt;Beijing;4;4;4;3;3;4;3
431304663;Lufthansa;3;24.10.16;Oct 16;0;Europe;Economy;Frankfurt;Athens;3;3;3;2;2;2;3
430832103;Lufthansa;1;23.10.16;Oct 16;0;International;Economy;Frankfurt;Los Angeles;3;1;2;2;3;2;3
430656768;Lufthansa;4;22.10.16;Sep 16;1;International;Economy;Frankfurt;Mexico City;3;3;4;3;4;3;4
430495431;Lufthansa;3;21.10.16;Aug 16;2;Europe;Economy;Frankfurt;Athens;2;1;4;2;2;2;4
430368728;Lufthansa;2;21.10.16;Oct 16;0;International;Business Class;Frankfurt;Rio de Janeiro;3;4;;;3;3;
430233709;Lufthansa;5;21.10.16;Oct 16;0;International;Economy;Frankfurt;Atlanta;3;5;4;4;4;4;5
430199226;Lufthansa;5;20.10.16;Oct 16;0;Russia;Economy;Frankfurt;Moscow;5;5;;;;5;
430176526;Lufthansa;5;20.10.16;Oct 16;0;International;Economy;Frankfurt;Vancouver;4;4;5;5;5;3;4
430160649;Lufthansa;5;20.10.16;Sep 16;1;International;Economy;Frankfurt;Tampa;5;4;;;4;3;
430046185;Lufthansa;4;20.10.16;Mar 16;7;International;Economy;Frankfurt;Amman;;;;;;;
430020934;Lufthansa;5;20.10.16;Oct 16;0;International;Business Class;Frankfurt;Rio de Janeiro;5;5;5;5;5;5;5
429636894;Lufthansa;4;19.10.16;Oct 16;0;International;Economy;Frankfurt;Newark;;;;;;;
428958845;Lufthansa;2;17.10.16;Oct 16;0;Europe;Business Class;Frankfurt;London;2;3;3;4;3;2;4
428813307;Lufthansa;4;17.10.16;Oct 16;0;Europe;Economy;Frankfurt;Oslo;3;5;5;4;1;4;5
428806221;Lufthansa;5;17.10.16;Oct 16;0;Europe;Economy;Frankfurt;Helsinki;4;4;4;3;;4;5
428748458;Lufthansa;1;17.10.16;Oct 16;0;International;Economy;Frankfurt;Denver;1;3;3;1;4;1;1
428566992;Lufthansa;5;16.10.16;Aug 16;2;Russia;Economy;Frankfurt;St. Petersburg;5;5;5;5;5;5;5
428565910;Lufthansa;5;16.10.16;Oct 16;0;International;Premium Economy;Frankfurt;Vancouver;5;5;5;5;5;5;5
428497407;Lufthansa;1;16.10.16;Mar 16;7;International;Economy;Frankfurt;Plaisance;3;1;3;1;3;1;3
428277990;Lufthansa;2;15.10.16;Sep 16;1;International;Premium Economy;Frankfurt;Newark;2;1;3;1;2;2;1
428187885;Lufthansa;3;15.10.16;Oct 16;0;Domestic;Economy;Frankfurt;Stuttgart;3;5;3;1;2;2;5
428187310;Lufthansa;3;15.10.16;Oct 16;0;Europe;Economy;Frankfurt;Barcelona;3;5;3;3;1;2;5
428068898;Lufthansa;4;15.10.16;Oct 16;0;International;Economy;Frankfurt;Vancouver;4;4;;;4;4;
427925032;Lufthansa;5;14.10.16;May 16;5;International;Business Class;Frankfurt;San Francisco;5;5;5;4;5;4;5
427896671;Lufthansa;5;14.10.16;Apr 16;6;Europe;Business Class;Frankfurt;Barcelona;4;4;4;4;4;4;4
427584062;Lufthansa;5;13.10.16;Sep 16;1;International;Economy;Frankfurt;Philadelphia;4;5;;;4;5;
427474618;Lufthansa;3;12.10.16;Oct 16;0;International;Business Class;Frankfurt;Montreal;5;4;4;4;4;4;1
427470788;Lufthansa;3;12.10.16;Apr 16;6;International;Business Class;Frankfurt;Shanghai;4;2;5;3;3;2;3
427074569;Lufthansa;4;11.10.16;Jul 16;3;International;Premium Economy;Frankfurt;Hong Kong;4;5;5;4;4;4;3
427073349;Lufthansa;4;11.10.16;Jul 16;3;Europe;Economy;Frankfurt;London;3;3;4;3;3;3;2
426919320;Lufthansa;3;11.10.16;Sep 16;1;International;Economy;Frankfurt;Newark;3;4;3;3;3;3;4
426861105;Lufthansa;5;11.10.16;Sep 16;1;International;First Class;Frankfurt;Johannesburg;5;5;5;5;5;4;5
426757654;Lufthansa;5;10.10.16;Jul 16;3;International;First Class;Frankfurt;New York;4;5;;;3;4;
426671238;Lufthansa;4;10.10.16;Sep 16;1;International;Business Class;Frankfurt;Johannesburg;5;5;5;5;5;5;5
426525328;Lufthansa;4;09.10.16;Aug 16;2;Europe;Business Class;Frankfurt;Budapest;4;4;4;4;;4;3
426471980;Lufthansa;5;09.10.16;Jul 16;3;International;First Class;Frankfurt;Washington;;;;;;;
426310019;Lufthansa;4;09.10.16;Oct 16;0;International;Business Class;Frankfurt;Denver;5;5;4;4;5;4;4
426140825;Lufthansa;5;08.10.16;Oct 16;0;Europe;Economy;Frankfurt;Sofia;4;4;;;;;
426059560;Lufthansa;5;08.10.16;Sep 16;1;International;Business Class;Frankfurt;Houston;5;5;4;4;4;4;4
425932234;Lufthansa;3;07.10.16;Aug 16;2;International;Business Class;Frankfurt;Los Angeles;3;3;3;4;3;2;4
425888843;Lufthansa;3;07.10.16;Jan 16;9;International;Economy;Frankfurt;Atlanta;2;3;3;2;3;3;3
425755258;Lufthansa;2;06.10.16;Oct 16;0;Europe;Business Class;Frankfurt;London;3;1;;;1;1;
425642366;Lufthansa;3;06.10.16;Oct 16;0;Europe;Economy;Frankfurt;Oslo;3;4;4;2;3;4;3
425605816;Lufthansa;4;06.10.16;Oct 16;0;International;Premium Economy;Frankfurt;Johannesburg;4;5;4;4;5;4;3
425536267;Lufthansa;4;06.10.16;Sep 16;1;International;Economy;Frankfurt;Boston;4;5;5;3;5;4;5
425063315;Lufthansa;5;04.10.16;Jul 16;3;International;Business Class;Frankfurt;Kuwait;5;5;4;4;4;4;5
424780025;Lufthansa;1;03.10.16;Oct 16;0;International;Premium Economy;Frankfurt;Boston;3;1;2;1;3;1;2
424775205;Lufthansa;1;03.10.16;Oct 16;0;Europe;Economy;Frankfurt;London;1;1;1;1;1;1;1
424482147;Lufthansa;4;02.10.16;Sep 16;1;International;Economy;Frankfurt;Seoul;4;4;;;3;4;
424456256;Lufthansa;5;02.10.16;Oct 16;0;Europe;Economy;Frankfurt;London;;;;;;;
424408830;Lufthansa;3;02.10.16;Sep 16;1;International;Economy;Frankfurt;Vancouver;2;2;3;2;3;2;2
424331791;Lufthansa;4;02.10.16;Sep 16;1;International;Economy;Frankfurt;Johannesburg;;;;;;;
424323473;Lufthansa;5;02.10.16;Sep 16;1;International;First Class;Frankfurt;Delhi;5;5;5;5;4;3;4
424210921;Lufthansa;5;01.10.16;Sep 16;1;International;Economy;Frankfurt;Tokyo;5;5;5;5;5;5;5
424090067;Lufthansa;5;01.10.16;Oct 16;0;International;Economy;Frankfurt;San Jose;4;5;;;5;5;
424013011;Lufthansa;5;01.10.16;Aug 16;2;Europe;Economy;Frankfurt;Bydgoszcz;4;5;5;5;;4;5
423980601;Lufthansa;1;30.09.16;Sep 16;0;International;Economy;Frankfurt;Los Angeles;1;1;1;1;1;1;1
423719236;Lufthansa;3;29.09.16;Dec 15;9;International;Premium Economy;Frankfurt;Chicago;2;2;4;3;3;2;
423606919;Lufthansa;4;29.09.16;Sep 16;0;International;Economy;Frankfurt;Chicago;3;5;5;;2;5;5
423541001;Lufthansa;5;29.09.16;Sep 16;0;International;Business Class;Frankfurt;Seattle;5;5;;;5;5;
423499599;Lufthansa;3;29.09.16;Sep 16;0;International;Economy;Frankfurt;Hong Kong;2;4;5;3;2;2;3
423442367;Lufthansa;5;29.09.16;Oct 15;11;International;Economy;Frankfurt;Miami;4;4;5;3;5;3;5
423390743;Lufthansa;5;28.09.16;Jun 16;3;International;Economy;Frankfurt;New York;4;5;5;5;4;5;4
423375220;Lufthansa;4;28.09.16;Sep 16;0;Europe;Economy;Frankfurt;Copenhagen;4;4;5;4;3;3;5
423371733;Lufthansa;4;28.09.16;Sep 16;0;International;Business Class;Frankfurt;Seoul;4;4;4;4;5;4;3
423328123;Lufthansa;3;28.09.16;Sep 16;0;International;Economy;Frankfurt;Toronto;4;4;4;3;4;3;4
423313031;Lufthansa;5;28.09.16;Sep 16;0;International;Economy;Frankfurt;Philadelphia;5;5;5;4;4;5;4
423302778;Lufthansa;4;28.09.16;Apr 16;5;International;Business Class;Frankfurt;Indianapolis;4;5;;;4;4;
